,index,crop,hectares,production,year,yield
19789,22909,3,24685.48,59642.34911603332,1904,2.416604813300319
19790,22910,3,78912.59999999999,133738.0613696403,1904,1.694761817119704
19791,22911,3,240784.6,151137.9800853485,1904,0.6276895618961865
19792,22912,3,1339490.8,1008941.272099167,1904,0.7532274742754239
19793,22913,3,3237.44,5994.716521032311,1904,1.85168420759375
19794,22914,3,4249140.0,10401849.21763869,1904,2.447989291395128
19795,22915,3,2205506.0,4568431.213168057,1904,2.071375554257416
19796,22916,3,3864694.0,9460729.526519,1904,2.447989291395128
19797,22917,3,2714188.76,3577702.702702703,1904,1.318148079981992
19798,22918,3,1497316.0,2537593.984962406,1904,1.694761817119704
19799,22919,3,473475.6,490372.8916886811,1904,1.035687777128708
19800,22920,3,10117.0,23496.24060150376,1904,2.32245137901589
19801,22921,3,269112.2,515190.0020321073,1904,1.914453163783369
19802,22922,3,23471.44,58931.11156269051,1904,2.510758247584746
19803,22923,3,647488.0,1158301.158301158,1904,1.788915251404132
19804,22924,3,789126.0,1263081.69071327,1904,1.600608382835276
19805,22925,3,829594.0,963345.864661654,1904,1.161225689507945
19806,22926,3,2691122.0,4391891.891891892,1904,1.631992860930085
19807,22927,3,2428.08,4115.01727291201,1904,1.694761817119704
19808,22928,3,2944047.0,6098226.986384882,1904,2.071375554257416
19809,22929,3,12545.08,23623.24730745784,1904,1.88306868568856
19810,22930,3,114929.12,277738.2645803699,1904,2.416604813300319
19811,22931,3,22662.08,27027.02702702703,1904,1.192610167602754
19812,22932,3,311603.6,606330.014224751,1904,1.945837641878178
19813,22933,3,1027887.2,967791.0993700468,1904,0.9415343428442798
19814,22934,3,60702.0,80014.22475106684,1904,1.318148079981992
19815,22935,3,1608603.0,3584434.058118269,1904,2.228297944731462
19816,22936,3,1456848.0,2743344.848608007,1904,1.88306868568856
19817,22937,3,11735.72,19152.61125787441,1904,1.631992860930085
19818,22938,3,598926.4,1296992.481203008,1904,2.165528988541844
19819,22939,3,4451.48,9500.101605364764,1904,2.134144510447034
19820,22940,3,639394.4,581944.7266815688,1904,0.9101498647494703
19821,22941,3,708190.0,1022403.982930299,1904,1.443685992361229
19822,22942,3,1384005.6,2171814.671814672,1904,1.569223904740466
19823,22943,3,1954604.4,2883179.231863442,1904,1.475070470456038
19824,22944,3,4046.8,5969.315179841497,1904,1.475070470456038
19825,22945,3,36016.52,96067.87238366186,1904,2.667680638058793
19826,22946,3,748658.0,1104323.308270677,1904,1.475070470456038
19827,22947,3,7688.92,11583.01158301158,1904,1.506454948550848
19828,22948,3,279229.2,429409.6728307255,1904,1.537839426645657
19829,22949,3,659628.4,1229704.328388539,1904,1.864237998831674
19830,22950,3,2428.08,3048.160942897785,1904,1.255379123792373
19831,22951,3,1088589.2,1024944.11704938,1903,0.9415343428442798
19832,22952,3,4856.16,6705.954074375127,1903,1.38091703617161
19833,22953,3,870062.0,1146870.554765292,1903,1.318148079981992
19834,22954,3,25090.16,48033.93619183093,1903,1.914453163783369
19835,22955,3,57869.24,63554.15565941882,1903,1.098456733318326
19836,22956,3,25090.16,34647.42938427149,1903,1.38091703617161
19837,22957,3,80126.64,125736.6388945337,1903,1.569223904740466
19838,22958,3,240784.6,158707.5797602113,1903,0.6590740399909959
19839,22959,3,1363771.6,984428.9778500304,1903,0.7218429961806145
19840,22960,3,4046.8,7366.388945336314,1903,1.820299729498941
19841,22961,3,4269374.0,9513437.30948994,1903,2.228297944731462
19842,22962,3,2084102.0,4578591.749644381,1903,2.196913466636653
19843,22963,3,3403358.8,6942821.580979477,1903,2.039991076162606
19844,22964,3,2714188.76,4429536.67953668,1903,1.631992860930085
19845,22965,3,1386029.0,2261989.433042065,1903,1.631992860930085
19846,22966,3,489662.8,553241.211135948,1903,1.129841211413136
19847,22967,3,11735.72,19152.61125787441,1903,1.631992860930085
19848,22968,3,267088.8,435887.0148343833,1903,1.631992860930085
19849,22969,3,23876.12,41963.01564722617,1903,1.757530773309322
19850,22970,3,655581.6,1337380.613696403,1903,2.039991076162606
19851,22971,3,724377.2,1250381.020117862,1903,1.726146295214513
19852,22972,3,882202.4,1024436.090225564,1903,1.161225689507945
19853,22973,3,2852994.0,5282843.934159724,1903,1.85168420759375
19854,22974,3,2023.4,3556.187766714082,1903,1.757530773309322
19855,22975,3,2863111.0,4942135.744767324,1903,1.726146295214513
19856,22976,3,13354.44,21794.35074171916,1903,1.631992860930085
19857,22977,3,114929.12,158707.5797602113,1903,1.38091703617161
19858,22978,3,23876.12,30735.622840886,1903,1.286763601887182
19859,22979,3,307556.8,540540.5405405406,1903,1.757530773309322
19860,22980,3,1027887.2,903271.6927453772,1903,0.8787653866546612
19861,22981,3,55036.48,76000.81284291811,1903,1.38091703617161
19862,22982,3,1578252.0,3219619.995935786,1903,2.039991076162606
19863,22983,3,1250461.2,2001498.679130258,1903,1.600608382835276
19864,22984,3,11735.72,18415.97236334078,1903,1.569223904740466
19865,22985,3,617137.0,1200848.404795773,1903,1.945837641878178
19866,22986,3,4451.48,8103.027839869947,1903,1.820299729498941
19867,22987,3,663675.2,520727.494411705,1903,0.7846119523702332
19868,22988,3,687956.0,1079557.000609632,1903,1.569223904740466
19869,22989,3,1392099.2,2097134.728713676,1903,1.506454948550848
19870,22990,3,1974838.4,3098963.625279415,1903,1.569223904740466
19871,22991,3,4451.48,6147.1245681772,1903,1.38091703617161
19872,22992,3,36825.88,70514.12314570209,1903,1.914453163783369
19873,22993,3,748658.0,1010338.345864662,1903,1.349532558076801
19874,22994,3,7284.24,10516.15525299736,1903,1.443685992361229
19875,22995,3,279229.2,376828.8965657387,1903,1.349532558076801
19876,22996,3,667722.0,1215454.175980492,1903,1.820299729498941
19877,22997,3,2428.08,2667.140825035562,1903,1.098456733318326
19878,22998,3,1084542.4,578642.5523267628,1902,0.5335361276117586
19879,22999,3,4046.8,4699.248120300752,1902,1.161225689507945
19880,23000,3,906483.2,1223328.591749644,1902,1.349532558076801
19881,23001,3,25899.52,48770.57508636456,1902,1.88306868568856
19882,23002,3,53013.08,54917.69965454176,1902,1.035687777128708
19883,23003,3,24280.8,51818.73602926236,1902,2.134144510447034
19884,23004,3,77698.56,126803.4952245478,1902,1.631992860930085
19885,23005,3,238761.2,127387.7260719366,1902,0.5335361276117586
19886,23006,3,1388052.4,784139.4025604551,1902,0.5649206057065679
19887,23007,3,3642.12,6858.362121520016,1902,1.88306868568856
19888,23008,3,4390778.0,11299786.628734,1902,2.573527203774365
19889,23009,3,2114453.0,5176158.301158302,1902,2.447989291395128
19890,23010,3,3868740.8,9227799.227799227,1902,2.385220335205509
19891,23011,3,2889415.2,5440967.283072546,1902,1.88306868568856
19892,23012,3,1416380.0,2311522.048364154,1902,1.631992860930085
19893,23013,3,505850.0,349268.4413737045,1902,0.6904585180858052
19894,23014,3,11331.04,17069.7012802276,1902,1.506454948550848
19895,23015,3,273159.0,488671.0018288966,1902,1.788915251404132
19896,23016,3,25090.16,55120.91038406828,1902,2.196913466636653
19897,23017,3,655581.6,1090479.577321683,1902,1.663377339024894
19898,23018,3,728424.0,1051615.525299736,1902,1.443685992361229
19899,23019,3,870062.0,655354.6027230236,1902,0.7532274742754239
19900,23020,3,3055334.0,7479424.91363544,1902,2.447989291395128
19901,23021,3,2023.4,3429.181060760008,1902,1.694761817119704
19902,23022,3,2974398.0,6067745.376955902,1902,2.039991076162606
19903,23023,3,14568.48,27433.44848608006,1902,1.88306868568856
19904,23024,3,125046.12,282564.5194066247,1902,2.259682422826272
19905,23025,3,21448.04,24893.31436699857,1902,1.161225689507945
19906,23026,3,327790.8,555527.3318431213,1902,1.694761817119704
19907,23027,3,1080495.6,915591.3432229222,1902,0.8473809085598518
19908,23028,3,50989.68,57610.24182076813,1902,1.129841211413136
19909,23029,3,1618720.0,4064214.59053038,1902,2.510758247584746
19910,23030,3,1278788.8,2046840.073155863,1902,1.600608382835276
19911,23031,3,11331.04,16358.46372688478,1902,1.443685992361229
19912,23032,3,635347.6,1435683.804104857,1902,2.259682422826272
19913,23033,3,4856.16,9601.706970128023,1902,1.977222119972988
19914,23034,3,692002.7999999999,521235.5212355213,1902,0.7532274742754239
19915,23035,3,671768.7999999999,801158.3011583013,1902,1.192610167602754
19916,23036,3,1428520.4,1972668.156878684,1902,1.38091703617161
19917,23037,3,1974838.4,1239585.450111766,1902,0.6276895618961865
19918,23038,3,4451.48,5867.709815078236,1902,1.318148079981992
19919,23039,3,35611.84,58118.26864458443,1902,1.631992860930085
19920,23040,3,776985.6,1048567.364356838,1902,1.349532558076801
19921,23041,3,6879.56,10363.74720585247,1902,1.506454948550848
19922,23042,3,295416.4,491388.9453363138,1902,1.663377339024894
19923,23043,3,679862.4,1152204.836415363,1902,1.694761817119704
19924,23044,3,2428.08,2895.752895752896,1902,1.192610167602754
19925,23045,3,1044074.4,720890.0629953261,1901,0.6904585180858052
19926,23046,3,4856.16,5639.097744360904,1901,1.161225689507945
19927,23047,3,886249.2,445031.4976630766,1901,0.5021516495169492
19928,23048,3,25494.84,48821.37776874619,1901,1.914453163783369
19929,23049,3,44110.12,47068.68522657996,1901,1.067072255223517
19930,23050,3,23471.44,57457.83377362325,1901,2.447989291395128
19931,23051,3,78103.23999999999,129902.4588498273,1901,1.663377339024894
19932,23052,3,230667.6,130308.8803088803,1901,0.5649206057065679
19933,23053,3,1388052.4,871266.0028449502,1901,0.6276895618961865
19934,23054,3,4046.8,6350.335297703718,1901,1.569223904740466
19935,23055,3,4330076.0,6523064.41780126,1901,1.506454948550848
19936,23056,3,2043634.0,2822089.006299532,1901,1.38091703617161
19937,23057,3,3828272.8,6848455.598455599,1901,1.788915251404132
19938,23058,3,2766392.48,1389148.547043284,1901,0.5021516495169492
19939,23059,3,1375912.0,1381832.960780329,1901,1.004303299033898
19940,23060,3,509896.8,384068.278805121,1901,0.7532274742754239
19941,23061,3,10926.36,28449.50213371266,1901,2.604911681869174
19942,23062,3,271135.6,536095.305832148,1901,1.977222119972988
19943,23063,3,24280.8,65535.46027230237,1901,2.699065116153602
19944,23064,3,647488.0,1402154.033732981,1901,2.165528988541844
19945,23065,3,651534.7999999999,1104196.301564723,1901,1.694761817119704
19946,23066,3,857921.6,592359.2765698029,1901,0.6904585180858052
19947,23067,3,3055334.0,1917801.259906523,1901,0.6276895618961865
19948,23068,3,1618.72,2540.134119081487,1901,1.569223904740466
19949,23069,3,2903579.0,2551564.722617354,1901,0.8787653866546612
19950,23070,3,13354.44,37289.16886811624,1901,2.79321855043803
19951,23071,3,120189.96,275350.5385084333,1901,2.291066900921081
19952,23072,3,19829.32,28627.31152204836,1901,1.443685992361229
19953,23073,3,319697.2,702347.0839260311,1901,2.196913466636653
19954,23074,3,1040027.6,750736.6388945336,1901,0.7218429961806145
19955,23075,3,55845.84,85881.9345661451,1901,1.537839426645657
19956,23076,3,1568135.0,2952905.913432229,1901,1.88306868568856
19957,23077,3,1116916.8,666023.166023166,1901,0.5963050838013773
19958,23078,3,10926.36,14402.56045519204,1901,1.318148079981992
19959,23079,3,629277.4,1500965.250965251,1901,2.385220335205509
19960,23080,3,4451.48,9500.101605364764,1901,2.134144510447034
19961,23081,3,667722.0,293385.4907539118,1901,0.4393826933273306
19962,23082,3,586786.0,773470.839260313,1901,1.318148079981992
19963,23083,3,1343537.6,1264986.791302581,1901,0.9415343428442798
19964,23084,3,1938417.2,1581741.515952043,1901,0.8159964304650426
19965,23085,3,4451.48,5994.716521032311,1901,1.349532558076801
19966,23086,3,35611.84,100589.3111156269,1901,2.824603028532839
19967,23087,3,768892.0,1037644.787644788,1901,1.349532558076801
19968,23088,3,6474.88,7112.375533428165,1901,1.098456733318326
19969,23089,3,291369.6,402357.2444625076,1901,1.38091703617161
19970,23090,3,659628.4,1076508.839666734,1901,1.631992860930085
19971,23091,3,2023.4,2489.331436699858,1901,1.223994645697564
19972,23092,3,1064308.4,734860.8006502744,1900,0.6904585180858052
19973,23093,3,4451.48,4877.057508636456,1900,1.098456733318326
19974,23094,3,922670.4,1042471.042471042,1900,1.129841211413136
19975,23095,3,25090.16,39372.07884576306,1900,1.569223904740466
19976,23096,3,38039.92,44172.93233082707,1900,1.161225689507945
19977,23097,3,23876.12,55451.12781954887,1900,2.32245137901589
19978,23098,3,78912.59999999999,99065.230644178,1900,1.255379123792373
19979,23099,3,232691.0,124161.7557407031,1900,0.5335361276117586
19980,23100,3,1444707.6,906827.8805120912,1900,0.6276895618961865
19981,23101,3,4046.8,8636.456004877058,1900,2.134144510447034
19982,23102,3,4232952.8,10627921.15423694,1900,2.510758247584746
19983,23103,3,2033517.0,5297144.889250153,1900,2.604911681869174
19984,23104,3,3682588.0,10401849.21763869,1900,2.824603028532839
19985,23105,3,3023768.96,3606177.606177606,1900,1.192610167602754
19986,23106,3,1363771.6,2268466.775045723,1900,1.663377339024894
19987,23107,3,526084.0,495326.1532208901,1900,0.9415343428442798
19988,23108,3,10926.36,26417.39483844747,1900,2.416604813300319
19989,23109,3,270326.24,415718.3499288763,1900,1.537839426645657
19990,23110,3,24280.8,59439.13838650681,1900,2.447989291395128
19991,23111,3,635347.6,1475563.909774436,1900,2.32245137901589
19992,23112,3,598926.4,1240601.503759399,1900,2.071375554257416
19993,23113,3,849828.0,586770.9815078236,1900,0.6904585180858052
19994,23114,3,3116036.0,5769914.651493599,1900,1.85168420759375
19995,23115,3,1214.04,1143.060353586669,1900,0.9415343428442798
19996,23116,3,2974398.0,4854196.301564722,1900,1.631992860930085
19997,23117,3,13759.12,36704.9380207275,1900,2.667680638058793
19998,23118,3,127878.88,264885.1859378175,1900,2.071375554257416
19999,23119,3,18210.6,21133.91587075798,1900,1.161225689507945
20000,23120,3,341954.6,740499.8983946353,1900,2.165528988541844
20001,23121,3,1092636.0,823003.4545824019,1900,0.7532274742754239
20002,23122,3,35611.84,33529.77037187564,1900,0.9415343428442798
20003,23123,3,1618720.0,4318228.002438528,1900,2.667680638058793
20004,23124,3,1064308.4,1736943.710627921,1900,1.631992860930085
20005,23125,3,9712.32,14021.54033732981,1900,1.443685992361229
20006,23126,3,635347.6,1276163.381426539,1900,2.008606598067797
20007,23127,3,4451.48,9347.693558219877,1900,2.102760032352225
20008,23128,3,704143.2,309388.3357041252,1900,0.4393826933273306
20009,23129,3,517990.4,877870.351554562,1900,1.694761817119704
20010,23130,3,1311163.2,1646006.909164804,1900,1.255379123792373
20011,23131,3,1954604.4,2453769.559032717,1900,1.255379123792373
20012,23132,3,4451.48,6147.1245681772,1900,1.38091703617161
20013,23133,3,35611.84,100589.3111156269,1900,2.824603028532839
20014,23134,3,768892.0,723938.2239382239,1900,0.9415343428442798
20015,23135,3,6070.2,7823.613086770982,1900,1.286763601887182
20016,23136,3,297439.8,485419.6301564722,1900,1.631992860930085
20017,23137,3,637371.0,1544274.53769559,1900,2.42288170891928
20018,23138,3,1618.72,1574.883153830522,1900,0.9729188209390892
20019,23139,3,1115298.08,896083.1131883763,1899,0.8034426392271188
20020,23140,3,5260.84,5816.907132696607,1899,1.104733628937288
20021,23141,3,940476.32,1121621.621621622,1899,1.192610167602754
20022,23142,3,27518.24,47322.69863848812,1899,1.719869399595551
20023,23143,3,37635.24,35434.87096118675,1899,0.9415343428442798
20024,23144,3,23876.12,60404.38935175777,1899,2.529588934441632
20025,23145,3,78912.59999999999,122332.8591749645,1899,1.550393217883581
20026,23146,3,231476.96,135135.1351351351,1899,0.5837512925634535
20027,23147,3,1411523.84,868268.6445844341,1899,0.6151357706582629
20028,23148,3,4451.48,6782.158097947572,1899,1.525285635407733
20029,23149,3,4071080.8,9914854.704328388,1899,2.435435500157204
20030,23150,3,1848578.24,4618116.236537289,1899,2.498204456346822
20031,23151,3,3577371.2,8779821.174558017,1899,2.45426618701409
20032,23152,3,3345084.88,5837101.198943304,1899,1.744976982071399
20033,23153,3,1350821.84,1890799.634220687,1899,1.399747723028496
20034,23154,3,546318.0,562385.6939646413,1899,1.029410881509746
20035,23155,3,10521.68,25299.73582605162,1899,2.404051022062395
20036,23156,3,267088.8,502946.5555781346,1899,1.88306868568856
20037,23157,3,23876.12,59058.11826864457,1899,2.473096873870975
20038,23158,3,623207.2,1161806.543385491,1899,1.864237998831674
20039,23159,3,583548.5599999999,1201432.635643162,1899,2.058821763019492
20040,23160,3,922670.4,984555.9845559844,1899,1.067072255223517
20041,23161,3,3027006.4,5339057.102214997,1899,1.763807668928284
20042,23162,3,1214.04,1752.692542166227,1899,1.443685992361229
20043,23163,3,2986538.4,5398902.662060557,1899,1.807745938261017
20044,23164,3,13759.12,36273.11522048364,1899,2.636296159963984
20045,23165,3,127878.88,298592.7656980288,1899,2.335005170253814
20046,23166,3,16996.56,17501.52408047145,1899,1.029410881509746
20047,23167,3,335884.4,640926.6409266411,1899,1.908176268164407
20048,23168,3,1103157.68,886328.9981711034,1899,0.8034426392271188
20049,23169,3,31160.36,40286.52712863238,1899,1.293040497506144
20050,23170,3,1562064.8,3892552.326762853,1899,2.491927560727861
20051,23171,3,1021817.0,1770219.467587889,1899,1.732423190833475
20052,23172,3,9307.64,12853.07864255233,1899,1.38091703617161
20053,23173,3,615113.6,1351351.351351351,1899,2.196913466636653
20054,23174,3,4451.48,9881.121723226986,1899,2.2220210491125
20055,23175,3,718307.0,441856.3300142247,1899,0.6151357706582629
20056,23176,3,495733.0,843273.7248526722,1899,1.701038712738666
20057,23177,3,1376316.68,1719162.771794351,1899,1.249102228173411
20058,23178,3,2037968.48,2801463.117252591,1899,1.374640140552648
20059,23179,3,4451.48,6070.920544604754,1899,1.362086349314725
20060,23180,3,35207.16,84637.26884779516,1899,2.404051022062395
20061,23181,3,776580.9199999998,935912.416175574,1899,1.205163958840678
20062,23182,3,6070.2,7976.02113391587,1899,1.31187118436303
20063,23183,3,293393.0,421713.0664499085,1899,1.437409096742267
20064,23184,3,630491.44,1408885.389148547,1899,2.234574840350424
20065,23185,3,1618.72,1955.903271692745,1899,1.205163958840678
20066,23186,3,1072402.0,1043360.089412721,1898,0.9729188209390892
20067,23187,3,4856.16,5791.505791505791,1898,1.192610167602754
20068,23188,3,886249.2,1168207.681365576,1898,1.318148079981992
20069,23189,3,20638.68,32386.71001828897,1898,1.569223904740466
20070,23190,3,39253.96,44350.74171916278,1898,1.129841211413136
20071,23191,3,23066.76,57915.05791505792,1898,2.510758247584746
20072,23192,3,80936.0,121926.4377159114,1898,1.506454948550848
20073,23193,3,208410.2,117735.216419427,1898,0.5649206057065679
20074,23194,3,1274742.0,840149.359886202,1898,0.6590740399909959
20075,23195,3,3642.12,5842.30847388742,1898,1.600608382835276
20076,23196,3,3949676.8,7685429.790692949,1898,1.945837641878178
20077,23197,3,1770475.0,4278551.107498476,1898,2.416604813300319
20078,23198,3,3504528.8,7919122.129648445,1898,2.259682422826272
20079,23199,3,2960234.2,3530405.405405405,1898,1.192610167602754
20080,23200,3,1371865.2,2669426.945742735,1898,1.945837641878178
20081,23201,3,497756.4,562385.6939646413,1898,1.129841211413136
20082,23202,3,9712.32,24385.28754318228,1898,2.510758247584746
20083,23203,3,269112.2,439189.1891891892,1898,1.631992860930085
20084,23204,3,22662.08,56899.00426742532,1898,2.510758247584746
20085,23205,3,578692.4,1162365.372891689,1898,2.008606598067797
20086,23206,3,570598.7999999999,1092384.677910994,1898,1.914453163783369
20087,23207,3,849828.0,960170.6970128022,1898,1.129841211413136
20088,23208,3,2933930.0,5524791.709002235,1898,1.88306868568856
20089,23209,3,1214.04,1828.896565738671,1898,1.506454948550848
20090,23210,3,2832760.0,3733997.155049786,1898,1.318148079981992
20091,23211,3,13354.44,36044.50314976631,1898,2.699065116153602
20092,23212,3,126664.84,282259.7033123349,1898,2.228297944731462
20093,23213,3,15377.84,19787.64478764479,1898,1.286763601887182
20094,23214,3,315650.4,683550.0914448283,1898,2.165528988541844
20095,23215,3,1084542.4,987096.118675066,1898,0.9101498647494703
20096,23216,3,29541.64,30583.21479374111,1898,1.035687777128708
20097,23217,3,1578252.0,3962609.225767121,1898,2.510758247584746
20098,23218,3,8902.96,11735.41963015647,1898,1.318148079981992
20099,23219,3,594879.6,1381578.947368421,1898,2.32245137901589
20100,23220,3,4451.48,9779.516358463728,1898,2.196913466636653
20101,23221,3,679862.4,469416.7852062589,1898,0.6904585180858052
20102,23222,3,437054.4,768136.5576102419,1898,1.757530773309322
20103,23223,3,1319256.8,2070209.307051413,1898,1.569223904740466
20104,23224,3,1885808.8,2959256.248729933,1898,1.569223904740466
20105,23225,3,4856.16,6401.137980085348,1898,1.318148079981992
20106,23226,3,33993.12,91749.64438122332,1898,2.699065116153602
20107,23227,3,789126.0,1114483.844747003,1898,1.41230151426642
20108,23228,3,6070.2,5715.301767933347,1898,0.9415343428442798
20109,23229,3,291369.6,475513.1070920544,1898,1.631992860930085
20110,23230,3,566552.0,1280227.596017069,1898,2.259682422826272
20111,23231,3,1618.72,1625.685836212152,1898,1.004303299033898
20112,23232,3,1031934.0,777281.0404389352,1897,0.7532274742754239
20113,23233,3,4451.48,5588.295061979273,1897,1.255379123792373
20114,23234,3,861968.4,892730.1361511888,1897,1.035687777128708
20115,23235,3,27518.24,54409.67283072546,1897,1.977222119972988
20116,23236,3,40468.0,48262.54826254826,1897,1.192610167602754
20117,23237,3,23471.44,50091.44482828693,1897,2.134144510447034
20118,23238,3,83364.08,125584.2308473888,1897,1.506454948550848
20119,23239,3,206386.8,116592.1560658403,1897,0.5649206057065679
20120,23240,3,1254508.0,866185.7346067872,1897,0.6904585180858052
20121,23241,3,3237.44,5791.505791505791,1897,1.788915251404132
20122,23242,3,4249140.0,9068278.80512091,1897,2.134144510447034
20123,23243,3,1780592.0,3408859.987807356,1897,1.914453163783369
20124,23244,3,3650213.6,7675523.267628531,1897,2.102760032352225
20125,23245,3,3402549.44,4057915.057915058,1897,1.192610167602754
20126,23246,3,1363771.6,1926056.695793538,1897,1.41230151426642
20127,23247,3,477522.4,479577.3216825848,1897,1.004303299033898
20128,23248,3,8902.96,19000.20321072953,1897,2.134144510447034
20129,23249,3,283276.0,568990.0426742532,1897,2.008606598067797
20130,23250,3,22662.08,48364.15362731152,1897,2.134144510447034
20131,23251,3,582739.2,1207071.733387523,1897,2.071375554257416
20132,23252,3,534177.6,938833.5704125178,1897,1.757530773309322
20133,23253,3,809360.0,762040.2357244462,1897,0.9415343428442798
20134,23254,3,3035100.0,4953261.532208901,1897,1.631992860930085
20135,23255,3,809.36,1066.856330014225,1897,1.318148079981992
20136,23256,3,3035100.0,5715301.767933347,1897,1.88306868568856
20137,23257,3,13759.12,29363.950416582,1897,2.134144510447034
20138,23258,3,131521.0,268288.9656573867,1897,2.039991076162606
20139,23259,3,14973.16,19736.84210526316,1897,1.318148079981992
20140,23260,3,315650.4,634017.4761227393,1897,2.008606598067797
20141,23261,3,1068355.2,905303.800040642,1897,0.8473809085598518
20142,23262,3,22257.4,26544.40154440154,1897,1.192610167602754
20143,23263,3,1537784.0,3378378.378378378,1897,2.196913466636653
20144,23264,3,8093.599999999999,13716.72424304003,1897,1.694761817119704
20145,23265,3,598926.4,1353383.458646617,1897,2.259682422826272
20146,23266,3,4856.16,10363.74720585247,1897,2.134144510447034
20147,23267,3,659628.4,434743.9544807966,1897,0.6590740399909959
20148,23268,3,433007.6,733844.7470026419,1897,1.694761817119704
20149,23269,3,1339490.8,1765647.226173542,1897,1.318148079981992
20150,23270,3,1732030.4,2011278.195488722,1897,1.161225689507945
20151,23271,3,4856.16,6705.954074375127,1897,1.38091703617161
20152,23272,3,33183.76,72901.84921763871,1897,2.196913466636653
20153,23273,3,789126.0,891587.0757976021,1897,1.129841211413136
20154,23274,3,6070.2,7417.191627717943,1897,1.223994645697564
20155,23275,3,287322.8,423821.3777687462,1897,1.475070470456038
20156,23276,3,631300.7999999999,1347287.136760821,1897,2.134144510447034
20157,23277,3,1618.72,1828.896565738671,1897,1.129841211413136
20158,23278,3,1052168.0,825543.5887014834,1896,0.7846119523702332
20159,23279,3,4046.8,5080.268238162975,1896,1.255379123792373
20160,23280,3,849828.0,746799.4310099573,1896,0.8787653866546612
20161,23281,3,27113.56,47652.91607396871,1896,1.757530773309322
20162,23282,3,41277.36,41454.98882340988,1896,1.004303299033898
20163,23283,3,24280.8,57153.01767933348,1896,2.353835857110699
20164,23284,3,85792.16,142704.734809998,1896,1.663377339024894
20165,23285,3,202340.0,114306.035358667,1896,0.5649206057065679
20166,23286,3,1274742.0,840149.359886202,1896,0.6590740399909959
20167,23287,3,2832.76,5080.268238162975,1896,1.788915251404132
20168,23288,3,4016449.0,10588549.07539118,1896,2.636296159963984
20169,23289,3,1821060.0,4515088.396667345,1896,2.479373769489937
20170,23290,3,3706868.8,10005080.26823816,1896,2.699065116153602
20171,23291,3,3240677.44,5695590.327169275,1896,1.757530773309322
20172,23292,3,1371865.2,2411095.305832148,1896,1.757530773309322
20173,23293,3,445148.0,363239.1790286527,1896,0.8159964304650426
20174,23294,3,12949.76,29262.34505181873,1896,2.259682422826272
20175,23295,3,285299.4,546179.6382849014,1896,1.914453163783369
20176,23296,3,24280.8,65535.46027230237,1896,2.699065116153602
20177,23297,3,602973.2,1476071.936598253,1896,2.447989291395128
20178,23298,3,568575.4,1088498.272708799,1896,1.914453163783369
20179,23299,3,809360.0,736638.8945336314,1896,0.9101498647494703
20180,23300,3,2883345.0,5339057.102214997,1896,1.85168420759375
20181,23301,3,809.36,1676.488518593781,1896,2.071375554257416
20182,23302,3,3004749.0,7072698.638488113,1896,2.353835857110699
20183,23303,3,16996.56,44807.96586059744,1896,2.636296159963984
20184,23304,3,135972.48,281650.0711237554,1896,2.071375554257416
20185,23305,3,14163.8,17780.93883357041,1896,1.255379123792373
20186,23306,3,323744.0,711237.5533428165,1896,2.196913466636653
20187,23307,3,1084542.4,850944.9298922983,1896,0.7846119523702332
20188,23308,3,25494.84,32818.53281853282,1896,1.286763601887182
20189,23309,3,1618720.0,4267425.320056899,1896,2.636296159963984
20190,23310,3,7688.92,10617.76061776062,1896,1.38091703617161
20191,23311,3,611066.7999999999,1534241.007925218,1896,2.510758247584746
20192,23312,3,4856.16,10973.37939443203,1896,2.259682422826272
20193,23313,3,683909.2,472210.9327372485,1896,0.6904585180858052
20194,23314,3,509896.8,960170.6970128022,1896,1.88306868568856
20195,23315,3,1359724.8,1834992.887624466,1896,1.349532558076801
20196,23316,3,1562064.8,931467.1814671814,1896,0.5963050838013773
20197,23317,3,4856.16,6248.72993294046,1896,1.286763601887182
20198,23318,3,35611.84,96118.67506604348,1896,2.699065116153602
20199,23319,3,801266.4,1156777.07782971,1896,1.443685992361229
20200,23320,3,5665.52,8534.850640113798,1896,1.506454948550848
20201,23321,3,297439.8,504089.6159317212,1896,1.694761817119704
20202,23322,3,582739.2,1353383.458646617,1896,2.32245137901589
20203,23323,3,1214.04,1524.080471448892,1896,1.255379123792373
20204,23324,3,1125010.4,1094543.791912213,1895,0.9729188209390892
20205,23325,3,3237.44,4064.21459053038,1895,1.255379123792373
20206,23326,3,914576.8,1234251.168461695,1895,1.349532558076801
20207,23327,3,29541.64,63960.57711847185,1895,2.165528988541844
20208,23328,3,41277.36,46636.86242633611,1895,1.129841211413136
20209,23329,3,24280.8,62487.2993294046,1895,2.573527203774365
20210,23330,3,78103.23999999999,112756.5535460273,1895,1.443685992361229
20211,23331,3,222574.0,153678.11420443,1895,0.6904585180858052
20212,23332,3,1327350.4,1041454.98882341,1895,0.7846119523702332
20213,23333,3,2023.4,2844.950213371266,1895,1.41230151426642
20214,23334,3,4046800.0,10414549.8882341,1895,2.573527203774365
20215,23335,3,1740124.0,3932127.616338143,1895,2.259682422826272
20216,23336,3,3670447.6,8985216.419426946,1895,2.447989291395128
20217,23337,3,3399312.0,5227596.017069701,1895,1.537839426645657
20218,23338,3,1392099.2,2621418.410892095,1895,1.88306868568856
